时间,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2016-06-21,3106.32,3654.86,25785402071313.49,18926439074487,0.0273
2016-06-20,3112.67,3662.34,25815457554449.49,18952748650137,0.0273
2016-06-17,3110.36,3659.22,25779113855564.9,18934115904900,0.0274
2016-06-16,3094.67,3638.97,25669895001503.395,18853761410751,0.0275
2016-06-15,3116.37,3662.01,25842668507673.684,18981190283137,0.0273
2016-06-14,3075.98,3614.29,25596231867780.004,18784746510769,0.0276
2016-06-13,3066.34,3602.83,25511805760034.695,18726105016147,0.0277
2016-06-08,3163.99,3717.44,25981568217885.4,19316150302587,0.0272
2016-06-07,3177.05,3730.55,26073688623482.594,19376574472139,0.0271
2016-06-06,3178.79,3732.14,26073438821478.797,19379207774066,0.0271
2016-06-03,3189.33,3740.9,26107621997395.504,19438930812311,0.0271
2016-06-02,3167.1,3714.46,25953738397711.805,19312066451239,0.0273
2016-06-01,3160.55,3706.66,25913223460440.496,19278352534488,0.0273
2016-05-31,3169.56,3717.2,25990598321361.69,19336274533085,0.0272
2016-05-30,3066.71,3595.66,25225014709252.508,18761260031876,0.0281
2016-05-27,3062.5,3590.55,25161243376308,18717671154521,0.0281
2016-05-26,3064.21,3592.55,25173716082749.395,18725759261215,0.0281
2016-05-25,3059.23,3586.7,25120751126124.004,18687573977154,0.0282
2016-05-24,3063.56,3591.49,25159494648631.996,18697294437881,0.0281
2016-05-23,3087.22,3619.16,25306251198436.496,18808518624498,0.028
2016-05-20,3078.22,3607.65,25224967852647.1,18747819640902,0.0281
2016-05-19,3062.5,3589.21,25110040179707.11,18656504440874,0.0282
2016-05-18,3068.04,3595.43,25160899664009.305,18698332865496,0.0281
2016-05-17,3086.02,3615.72,25296923182046.207,18799722254261,0.028
2016-05-16,3095.31,3625.42,25337470183802.617,18834374164360,0.0279
2016-05-13,3074.94,3601.41,25201615787864.8,18691695571964,0.0281
2016-05-12,3090.14,3619.21,25294721833783.992,18762226387681,0.028
2016-05-11,3082.81,3610.6,25262617744385.117,18738677806446,0.028
2016-05-10,3069.11,3594.5,25143070520393.508,18646288846981,0.0281
2016-05-09,3065.62,3590.4,25108501397795.805,18628931466806,0.0282
2016-05-06,3130.35,3666.22,25640825516521.61,19031696491181,0.0276
2016-05-05,3213.92,3761.64,26258600101593.9,19500004981991,0.0269
2016-05-04,3209.46,3756.43,26221134981696.703,19478937962862,0.027
2016-05-03,3213.54,3761.07,26268487264312.105,19514691895449,0.0269
2016-04-29,3156.75,3694.46,25869787767259.598,19207913961557,0.0272
2016-04-28,3160.58,3698.28,25934014425500.71,19256889313980,0.0269
2016-04-27,3165.92,3703.97,25958358500368.805,19272515042349,0.0269
2016-04-26,3179.16,3719.11,26063998747218.2,19348780501712,0.0267
2016-04-25,3162.03,3699.01,25956345876555.195,19240063088036,0.0268
2016-04-22,3174.9,3714.03,26055902274343.6,19315204243173,0.0265
2016-04-21,3160.6,3697.04,25983564859106.1,19259368094596,0.0266
2016-04-20,3181.03,3720.93,26132371775211.4,19373175180834,0.0264
2016-04-19,3238.3,3787.93,26546583708188.91,19673456985169,0.026
2016-04-18,3228.45,3776.37,26487525780532.703,19627299973790,0.0259
2016-04-15,3272.21,3827.5,26833422145410.996,19885458677815,0.0255
2016-04-14,3275.83,3831.64,26890304313608.59,19923224708225,0.0254
2016-04-13,3261.38,3814.74,26810492111985.516,19866335747051,0.0254
2016-04-12,3218.45,3764.52,26370855943468.297,19590617554350,0.0259
2016-04-11,3230.1,3777.96,26443803914661.594,19642984641108,0.0258
2016-04-08,3185.73,3726.06,26090788897330.6,19381479558151,0.0261
2016-04-07,3209.29,3753.62,26283547518056.4,19523145055449,0.0259
2016-04-06,3257.53,3810.02,26655173716110.906,19799601619989,0.0256
2016-04-05,3264.49,3818.16,26726817838282.9,19843105999383,0.0256
2016-04-01,3221.89,3768.35,26440515344492.7,19629662599162,0.0258
2016-03-31,3218.09,3763.82,26380451825618.496,19583739927621,0.026
2016-03-30,3216.28,3761.7,26387906514387.7,19576187817991,0.0265
2016-03-29,3135.41,3667.12,25744828523844.11,19100588802043,0.0273
2016-03-28,3169.73,3707.26,26003197783054.6,19297287923103,0.0269
2016-03-25,3197.82,3740.11,26191608432171.2,19428482385862,0.0264
2016-03-24,3181.85,3721.44,26070905181331.6,19329088532644,0.0268
2016-03-23,3236.09,3784.88,26503934228845.99,19646659146569,0.0263
2016-03-22,3225.79,3772.83,26436793115477.4,19553878841491,0.0263
2016-03-21,3249.44,3800.48,26642631565713.9,19697541296038,0.0261
2016-03-18,3171.96,3709.87,26135340862616.6,19332686033209,0.0264
2016-03-17,3124.2,3654.01,25819223655095.906,19106395658382,0.0267
2016-03-16,3090.03,3614.05,25620386260709.11,18970345834699,0.0269
2016-03-15,3074.78,3596.21,25457762749578.594,18841685486569,0.027
2016-03-14,3065.69,3585.58,25386475261543.293,18785330347590,0.027
2016-03-11,3018.28,3530.13,25056653479531.19,18554634307506,0.0274
2016-03-10,3013.15,3524.12,24972770976318.69,18501488757084,0.0274
2016-03-09,3071.91,3592.85,25455343181639.598,18868753648742,0.0269
2016-03-08,3107.67,3634.68,25683586312728.707,19034378953389,0.0267
2016-03-07,3104.84,3631.36,25667928433921.72,19018296279068,0.0267
2016-03-04,3093.89,3618.56,25622206963566.6,18983723364861,0.0267
2016-03-03,3058.42,3577.08,25189233338122.516,18662694323603,0.0272
2016-03-02,3051.33,3568.78,25120396844104.69,18599626005472,0.0272
2016-03-01,2930.69,3427.69,24182401678771.91,17904561541913,0.0283
2016-02-29,2877.47,3365.43,23793885262459.2,17626803538087,0.0288
2016-02-26,2948.03,3447.96,24260576969736.195,17959005754198,0.0281
2016-02-25,2918.75,3412.8,23984968396585.6,17749500645994,0.0284
2016-02-24,3109.55,3635.89,25440999093364.51,18811666244979,0.0268
2016-02-23,3089.36,3612.29,25278416018481,18662200798344,0.027
2016-02-22,3118.87,3646.79,25521544401075.316,18835392477447,0.0267
2016-02-19,3051.58,3568.12,24935967703813.7,18412987319075,0.0274
2016-02-18,3053.7,3570.59,24991863293120,18453217286394,0.0273
2016-02-17,3063.32,3581.84,25072461919511.695,18514628419782,0.0272
2016-02-16,3037.04,3551.11,24854388912955.613,18339435474825,0.0274
2016-02-15,2946.71,3445.49,24141441619680.703,17819164580898,0.0283
2016-02-05,2963.79,3465.46,24326117733375.805,17939350298493,0.028
2016-02-04,2984.76,3489.98,24474361799945.4,18041985171651,0.0279
2016-02-03,2948.64,3447.75,24196949651485.91,17818479547968,0.0282
2016-02-02,2961.33,3462.59,24352579342700.81,17934082843011,0.028
2016-02-01,2901.05,3392.1,23922882208210.406,17619747224038,0.0285
2016-01-29,2946.09,3444.77,24352207460893.51,17934475037159,0.028
2016-01-28,2853.76,3336.81,23672592632144.203,17436996383349,0.0288
2016-01-27,2930.35,3426.37,24228670049513,17845573711866,0.0281
2016-01-26,2940.51,3438.24,24286187787470.51,17866301988795,0.0281
2016-01-25,3128.89,3658.51,25812556173302.6,18961061013544,0.0264
2016-01-22,3113.46,3640.47,25696819901735.113,18865594390011,0.0265
2016-01-21,3081.35,3602.92,25450324515156.09,18650029654364,0.0268
2016-01-20,3174.38,3711.7,26150853932710.3,19167321669316,0.0261
2016-01-19,3223.12,3768.7,26464603951559.598,19416987813108,0.0258
2016-01-18,3130.73,3660.66,25730429204552.395,18872980335904,0.0265
2016-01-15,3118.73,3646.63,25710628088939.395,18848666712704,0.0265
2016-01-14,3221.57,3766.88,26581004546967.305,19483301554334,0.0256
2016-01-13,3155.88,3689.98,26136155820973.9,19166706366185,0.0261
2016-01-12,3215.71,3759.94,26617738500743.992,19517536054307,0.0256
2016-01-11,3192.45,3732.74,26451128211859.305,19393457286155,0.0258
2016-01-08,3361.56,3930.48,27741870086770.504,20326492246524,0.0246
2016-01-07,3294.38,3851.93,27149564783232.496,19905418423001,0.0251
2016-01-06,3539.81,4138.89,28961007236823.992,21203701736257,0.0235
2016-01-05,3478.78,4067.53,28418601181117.383,20804519177596,0.024
2016-01-04,3470.41,4056.17,28366727394835.695,20753559666619,0.024
2015-12-31,3731,,30254092184792.098,22144172590739,0.0225
2015-12-30,3765.18,,30488158973799.51,22308252345225,0.0224
2015-12-29,3761.87,,30413378649758.19,22297905102552,0.0224
2015-12-28,3727.63,,30175565041986.105,22106344488078,0.0226
2015-12-25,3838.2,,30976171511866.605,22704341573375,0.022
2015-12-24,3829.4,,30937159438475.39,22664133393121,0.022
2015-12-23,3866.38,,31186223494151.992,22849791723357,0.0219
2015-12-22,3876.73,,31235913640011.59,22891808896642,0.0218
2015-12-21,3865.97,,31216447059920.914,22869977349209,0.0218
2015-12-18,3767.91,,30586890846793,22387032395234,0.0223
2015-12-17,3755.89,,30519313197053.12,22352211581956,0.0223
2015-12-16,3685.44,,30033802117848.414,22002575982574,0.0227
2015-12-15,3694.39,,30054281651520.71,22029874563799,0.0227
2015-12-14,3711.32,,30274397532422.2,22176459596260,0.0225
2015-12-11,3608.06,,28612170895761.11,21331825723291,0.0237
2015-12-10,3623.08,,28751679514967.906,21431385784215,0.0235
2015-12-09,3635.94,,28886417986344.49,21537107975812,0.0234
2015-12-08,3623.02,,28791461284376.707,21466250333850,0.0235
2015-12-07,3687.61,,29311121418190.5,21849877156467,0.0231
2015-12-04,3677.59,,29319957306151.1,21840421196207,0.0231
2015-12-03,3749.3,,29990949509477.2,22312301733922,0.0226
2015-12-02,3721.96,,29619840587544.703,22064224212295,0.0229
2015-12-01,3591.7,,28548824214235.297,21290177141012,0.0237
2015-11-30,3566.41,,28473614617222.004,21201427732189,0.0238
2015-11-27,3556.99,,28376936840122.31,21141458698727,0.0239
2015-11-26,3759.43,,29902583985502.71,22302616635483,0.0227
2015-11-25,3781.61,,30029600123399,22403655784431,0.0226
2015-11-24,3753.89,,29823792102355.707,22247365937155,0.0227
2015-11-23,3753.33,,29848698465112.203,22268683731245,0.0227
2015-11-20,3774.38,,30000187466370.72,22381282568690,0.0226
2015-11-19,3774.97,,30027029757848.008,22394393653935,0.0226
2015-11-18,3715.58,,29683966853894.31,22134263420853,0.0228
2015-11-17,3758.39,,29931500835121.305,22312202305361,0.0226
2015-11-16,3764.13,,29907229805886.51,22298556549902,0.0226
2015-11-13,3746.24,,29792410142809.3,22190251823318,0.0227
2015-11-12,3795.32,,30177938696970.906,22482041360885,0.0224
2015-11-11,3833.65,,30483887671188.08,22705162092087,0.0222
2015-11-10,3833.24,,30544256987095.39,22748239608385,0.0222
2015-11-09,3840.35,,30645489726594.797,22821566149310,0.0221
2015-11-06,3793.37,,30120944515843.902,22449887741293,0.0225
2015-11-05,3705.97,,29555344492547.902,22032267223551,0.0229
2015-11-04,3628.54,,28896948802584.5,21549609500678,0.0234
2015-11-03,3465.49,,27690517635912.496,20658156255051,0.0245
2015-11-02,3475.96,,27825003383752.9,20750917468264,0.0243
2015-10-30,3534.08,,28276130628110.1,21099510096246,0.024
2015-10-29,3533.31,,28303291384631.6,21129068268290,0.0239
2015-10-28,3524.92,,28282512503780.508,21104700994244,0.0239
2015-10-27,3592.88,,28720678726575.41,21440072562351,0.0236
2015-10-26,3589.26,,28766799134732.1,21457036197494,0.0235
2015-10-23,3571.24,,28643806992471.91,21360136239276,0.0236
2015-10-22,3524.53,,28386041658741.31,21152657807931,0.0239
2015-10-21,3473.25,,28157638383707.9,20989904265404,0.024
2015-10-20,3577.7,,28668863180858.98,21387601040678,0.0236
2015-10-19,3534.18,,28370160926956.406,21160470569075,0.0239
2015-10-16,3534.06,,28381456892548.406,21172079063971,0.0239
2015-10-15,3486.81,,28018288737843.3,20885892151212,0.0242
2015-10-14,3406.11,,27468108041627.71,20474777185349,0.0247
2015-10-13,3445.04,,27723681007789.008,20604225409691,0.0244
2015-10-12,3447.69,,27802537719825.105,20656970323267,0.0244
2015-10-09,3340.12,,27000700860020.1,20040035914474,0.0251
2015-10-08,3296.48,,26678592180693.51,19782373836876,0.0254
2015-09-30,3202.95,,25972336343535.703,19249884133964,0.0261
2015-09-29,3178.85,,25829662522222.113,19133417533778,0.0262
2015-09-28,3242.75,,26350961163992.508,19526986621096,0.0257
2015-09-25,3231.95,,26358637127709.6,19534733021216,0.0257
2015-09-24,3285,,26641542181179.598,19750796273255,0.0254
2015-09-23,3263.03,,26501750000576.902,19639256574248,0.0256
2015-09-22,3339.03,,27131291029820.594,20105104368745,0.025
2015-09-21,3308.25,,26887744503451.99,19932457909745,0.0252
2015-09-18,3251.27,,26554308587847.598,19667860088140,0.0255
2015-09-17,3237,,26531482987196.7,19657913442438,0.0255
2015-09-16,3309.25,,27066109548925.496,20062671816506,0.025
2015-09-15,3152.23,,25996339545243.098,19242426939667,0.026
2015-09-14,3281.13,,26786094148903,19846794076639,0.0253
2015-09-11,3347.19,,27205540647476.8,20157877140110,0.0249
2015-09-10,3357.56,,27342542266211.4,20255009114126,0.0248
2015-09-09,3399.3,,27672718427367.086,20457812579059,0.0245
2015-09-08,3334.02,,27183467151060.902,20083624020450,0.0249
2015-09-07,3250.49,,26621103641928.508,19673865395141,0.0254
2015-09-02,3365.83,,27826491863068.01,20498106250258,0.0243
2015-09-01,3362.08,,27487996122261.605,20328053795612,0.0246
2015-08-31,3366.54,,27090141652224.105,20126966303051,0.025
2015-08-28,3342.29,,26938684845344.9,19989043003896,0.0249
2015-08-27,3205.64,,25945008002530.61,19217929436406,0.0266
2015-08-26,3025.69,,24533503037066.707,18193519116510,0.0281
2015-08-25,3042.93,,24511678846417.31,18220331450225,0.0282
2015-08-24,3275.53,,26470175521809.5,19678663849098,0.0261
2015-08-21,3589.54,,28957718566110.6,21465290203222,0.0238
2015-08-20,3761.45,,30138145149067.9,22345347524569,0.0229
2015-08-19,3886.14,,31067109238952.703,23054088880225,0.0222
2015-08-18,3825.41,,30852371621748.61,22870322300595,0.0223
2015-08-17,4077.87,,32547045059940.703,24114358929627,0.0211
2015-08-14,4073.54,,32622757919835.1,24157665079181,0.021
2015-08-13,4075.46,,32680330655114.8,24201687249067,0.021
2015-08-12,4016.13,,32290070952445.395,23914236891193,0.0212
2015-08-11,4066.67,,32677823449779.6,24188944813611,0.021
2015-08-10,4084.36,,32838705796595.797,24282093333544,0.0209
2015-08-07,3906.95,,31479718499902.9,23244674656162,0.0218
2015-08-06,3831.85,,30941462092081.1,22833590516675,0.0222
2015-08-05,3866.9,,31237033815814.1,23056065260738,0.022
2015-08-04,3948.16,,31895095888351.6,23513921378417,0.0215
2015-08-03,3829.24,,31099087646693.2,22888266936716,0.0221
2015-07-31,3816.7,,31009292988942.7,22879626132954,0.0221
2015-07-30,3815.41,,31118733987548.508,22991451965091,0.022
2015-07-29,3930.38,,31935837980070.906,23571474861423,0.0215
2015-07-28,3811.09,,31172457636494.9,22972457642864,0.022
2015-07-27,3818.73,,31335716940160.508,23159488433136,0.0219
2015-07-24,4176.28,,34251548565130.61,25329643576612,0.02
2015-07-23,4250.81,,34763450427463.1,25704135971213,0.0197
2015-07-22,4157.16,,34135864401125.594,25245107908373,0.0201
2015-07-21,4166.01,,34254935666388.793,25322105077109,0.02
2015-07-20,4160.61,,34297657567489.3,25340048283408,0.02
2015-07-17,4151.5,,34161535283478.406,25218490488087,0.0201
2015-07-16,3997.36,,33289617247514.906,24551416127612,0.0206
2015-07-15,3966.76,,33204912471433.99,24488315211774,0.0207
2015-07-14,4112.15,,33798298867288.594,24906856233162,0.0203
2015-07-13,4211.81,,34632950135463.316,25523689571596,0.0198
2015-07-10,4106.56,,34431671101455.598,25318948994133,0.0199
2015-07-09,3897.63,,33094733254566.2,24308801429765,0.0207
2015-07-08,3663.04,,31319767460413.81,22959147111875,0.0219
2015-07-07,3928,,33335546684213.5,24399340862119,0.0206
2015-07-06,3998.54,,33064628935698.8,24355486005907,0.0208
2015-07-03,3885.92,,31612643351197.41,23310232937161,0.0217
2015-07-02,4108,,33327775747585.516,24551072241288,0.0206
2015-07-01,4253.02,,33891838550740.293,25031708058071,0.0203
2015-06-30,4473,,35693819745030.41,26293152176325,0.0192
2015-06-29,4191.55,,33599334549181.8,24779100459325,0.0205
2015-06-26,4336.19,,34254489183994.89,25305344787217,0.0204
2015-06-25,4706.52,,36865465875246.305,27302557013872,0.019
2015-06-24,4880.13,,38140221201572.7,28260417030590,0.0184
2015-06-23,4786.09,,37280746912860.79,27635590596899,0.0188
2015-06-19,4637.05,,36055514420012.914,26736313177089,0.0194
2015-06-18,4930.55,,38271491376894.195,28412716512210,0.0183
2015-06-17,5138.83,,39837761543045.61,29593786152050,0.0176
2015-06-16,5064.82,,39215191460799.29,29124083942396,0.0179
2015-06-15,5221.17,,40424787530130.2,30071311846497,0.0173
2015-06-12,5335.12,,40061491685663.8,30137370817281,0.0174
2015-06-11,5306.59,,39843032837712.49,29978169314222,0.0175
2015-06-10,5309.11,,39992585908466.4,30061229778551,0.0174
2015-06-09,5317.46,,40288054684063.31,30258937115584,0.0173
2015-06-08,5353.75,,40543501720888.7,30433049226041,0.0172
2015-06-05,5230.55,,38852753778500.69,29171951892614,0.0179
2015-06-04,5181.42,,38453538500707.09,28834100876522,0.0181
2015-06-03,5143.59,,37955047488473.3,28525623828808,0.0183
2015-06-02,5161.87,,38001631125015.81,28526307415679,0.0183
2015-06-01,5076.18,,37565961813265.7,28184977828833,0.0185
2015-05-29,4840.83,,35801311653620.31,26903236400016,0.0194
2015-05-28,4834.01,,35898281581223.6,27002922503543,0.0194
2015-05-27,5181.43,,38490316900890.49,29001566899648,0.0181
2015-05-26,5198.92,,38540903902360.7,29040918753515,0.018
2015-05-25,5099.5,,37871102539187.3,28604868424735,0.0184
2015-05-22,4951.33,,36765655991676.5,27739041229555,0.0189
2015-05-21,4840.98,,35826349676156.59,27037644357772,0.0194
2015-05-20,4754.92,,35672075120798.4,26946750688018,0.0195
2015-05-19,4731.22,,35565722064436.3,26844755493507,0.0196
2015-05-18,4575.14,,34443942433180.4,25994012505207,0.0202
2015-05-15,4617.47,,34868591107255.406,26327249949576,0.0199
2015-05-14,4700.78,,35522244860856.31,26789049584648,0.0196
2015-05-13,4718.44,,35620112228516.4,26870421427840,0.0195
2015-05-12,4747.42,,35914407062631.3,27118225007030,0.0194
2015-05-11,4690.53,,35526371966896.2,26833382195233,0.0196
2015-05-08,4558.4,,34636715872674.6,26144794275584,0.0201
2015-05-07,4470.09,,33971910644630.1,25641320345134,0.0205
2015-05-06,4553.33,,34785105768344.9,26264584974955,0.02
2015-05-05,4596.84,,35235221357613.09,26637502227711,0.0197
2015-05-04,4787.74,,36741456466412.29,27757792777843,0.0189
2015-04-30,4749.89,,36460390329804.805,27506465486855,0.0191
2015-04-29,4774.33,,36849231233484.49,27777602395638,0.0187
2015-04-28,4741.86,,37027260044444.09,27910384104550,0.0186
2015-04-27,4807.59,,37256974273705.89,28138867930865,0.0184
2015-04-24,4702.64,,36076453864140.49,27206122504242,0.019
2015-04-23,4740.89,,36359768369229.6,27353344353113,0.0188
2015-04-22,4739.81,,36332384644281.805,27311455400884,0.0188
2015-04-21,4619.16,,35525759028506.09,26699192530059,0.0193
2015-04-20,4521.92,,34980685310216.81,26291138874476,0.0195
2015-04-17,4596.14,,35658149159539.8,26727854937510,0.0191
2015-04-16,4513.55,,34923532015935.2,26121733306594,0.0196
2015-04-15,4380.51,,33904667553806.49,25332605872228,0.0201
2015-04-14,4438.18,,34094838323008.2,25433679779673,0.02
2015-04-13,4421.07,,34073198730212.188,25390286181920,0.02
2015-04-10,4344.42,,33322251695836.49,24885627166187,0.0205
2015-04-09,4262.14,,32688384433465.8,24462819264168,0.0209
2015-04-08,4295.8,,32992121829429.8,24698038916666,0.0206
2015-04-07,4260.04,,32642319039470.695,24434764097376,0.0209
2015-04-03,4170.54,,31859813819173.3,23849684887715,0.0214
2015-04-02,4124.78,,31641137411885.094,23678182396054,0.0215
2015-04-01,4123.9,,31651759483307.19,23693167222259,0.0215
2015-03-31,4051.2,,31174180504696.3,23339465309058,0.0218
2015-03-30,4088.18,,31505799526169,23588158784950,0.0213
2015-03-27,3971.697,,30601782415397.805,22913416035178,0.0218
2015-03-26,3950,,30554086007943.3,22880140050872,0.0222
2015-03-25,3940.41,,30330158874235.4,22686027723356,0.0223
2015-03-24,3973.05,,30731806345890.305,22977877322383,0.0218
2015-03-23,3972.06,,30718442732943.9,22948510509007,0.0217
2015-03-20,3892.57,,30167056641980.203,22525453360635,0.0224
2015-03-19,3839.74,,29850916885805.41,22291523292787,0.0226
2015-03-18,3846.05,,29934065743740.99,22322798583273,0.0224
2015-03-17,3757.12,,29251070674448.19,21827100803452,0.0229
2015-03-16,3705.67,,28846619807824.1,21525560970053,0.0232
2015-03-13,3617.66,,28265102824620.703,21070157198494,0.0237
2015-03-12,3592.84,,28135210566589.21,20941994945203,0.0238
2015-03-11,3524.65,,27512663682633.695,20495218205493,0.0243
2015-03-10,3520.61,,27441704907761.605,20318945884707,0.0244
2015-03-09,3537.75,,27691427633462.1,20495399401194,0.0241
2015-03-06,3478.52,,27085196883425.4,20080734039915,0.0246
2015-03-05,3496.34,,27144312715900.496,20116979490638,0.0245
2015-03-04,3530.82,,27503012702440.51,20369059410757,0.0242
2015-03-03,3507.9,,27408750515409.4,20289047032577,0.0243
2015-03-02,3601.26,,28205227836525.4,20883230271411,0.0236
2015-02-27,3572.84,,28065001983584.293,20776732388978,0.0237
2015-02-26,3566.29,,27994278263889.406,20728132892509,0.0237
2015-02-25,3478.73,,27321933841665.004,20252512855833,0.0243
2015-02-17,3522.32,,27573381315725.406,20378869292075,0.0241
2015-02-16,3499.48,,27381042518453.29,20222295866059,0.0242
2015-02-13,3469.83,,27261932442186.305,20132064581241,0.0243
2015-02-12,3442.87,,27021270615628.812,19984132590425,0.0245
2015-02-11,3434.12,,26932036174639.1,19905579870042,0.0246
2015-02-10,3406.94,,26792880656812.992,19798966513370,0.0248
2015-02-09,3345.92,,26330071667909.31,19445494925229,0.0252
2015-02-06,3312.42,,26085023552411.305,19256538072845,0.0254
2015-02-05,3366.95,,26607893994838.7,19638712002834,0.0249
2015-02-04,3401.77,,26941959270804.5,19883216488880,0.0246
2015-02-03,3437.45,,27272466175836.707,20122853951544,0.0243
2015-02-02,3353.96,,26538730111882.19,19574680230013,0.025
2015-01-30,3434.39,,27358315601103.895,20159719537497,0.0242
2015-01-29,3481.8,,27790893839602.91,20479712179769,0.0239
2015-01-28,3525.32,,28210719110151.1,20796929212988,0.0235
2015-01-27,3574.93,,28693429793831.9,21136332118060,0.0231
2015-01-26,3607.99,,29069337784972.19,21403622493504,0.0228
2015-01-23,3571.73,,28747957754111.2,21306590356118,0.0231
2015-01-22,3567.61,,28640694087323.297,21219451570218,0.0232
2015-01-21,3548.89,,28566594685788.797,21149211468594,0.0232
2015-01-20,3396.22,,27152623390964.984,20113063871714,0.0244
2015-01-19,3355.16,,26792782955960.195,19821516922526,0.0248
2015-01-16,3635.15,,29231397452153.9,21603749840978,0.0227
2015-01-15,3604.12,,28871944624276.7,21339061860720,0.023
2015-01-14,3502.42,,27805924687054.4,20532850237760,0.0239
2015-01-13,3514.04,,27873264471278,20608276477511,0.0238
2015-01-12,3513.58,,27870478708367.1,20599344418380,0.0238
2015-01-09,3546.72,,28251810335270.5,20884697115071,0.0235
2015-01-08,3559.26,,28229386020072.9,20895024304934,0.0235
2015-01-07,3643.79,,29014575951200.5,21449311694474,0.0229
2015-01-06,3641.06,,28910152379343.406,21327526168716,0.0229
2015-01-05,3641.54,,28945804659202.395,21321512579092,0.0229
2014-12-31,3533.71,,27836439881929.09,20453638826360,0.0238
2014-12-30,3457.55,,27117141012736.6,19876256126601,0.0245
2014-12-29,3455.46,,26964526120434.81,19792724056227,0.0246
2014-12-26,3445.84,,26770289704084.49,19586382216661,0.0248
2014-12-25,3335.42,,25922446131019.4,18953642246879,0.0256
2014-12-24,3230.39,,24976506161274.51,18301866665845,0.0266
2014-12-23,3324.92,,25780595549206.8,18868319717397,0.0257
2014-12-22,3394.48,,26607351726345.4,19453681064071,0.0249
2014-12-19,3383.17,,26056514923284.812,19117405234122,0.0254
2014-12-18,3345.93,,25535009312519.895,18774047530594,0.026
2014-12-17,3360.6,,25661823741822.13,18860898257458,0.0258
2014-12-16,3303.4,,25136251141489.703,18503825042471,0.0264
2014-12-15,3217.23,,24413952728980.4,17967780648966,0.0272
2014-12-12,3193.23,,23971163862267.406,17755608915919,0.0277
2014-12-11,3183.01,,23889812575319.402,17683241964161,0.0278
2014-12-10,3221.55,,24210705154571.312,17916304110496,0.0274
2014-12-09,3106.91,,23544215813125.004,17412555837341,0.0282
2014-12-08,3252.88,,25049127438048.594,18467256016577,0.0265
2014-12-05,3124.89,,24203251454118.99,17896207519976,0.0275
2014-12-04,3104.35,,23616626549144.406,17492756828795,0.0281
2014-12-03,2967.55,,22474985147899.3,16639267415766,0.0296
2014-12-02,2923.94,,22364075787210.4,16524217595991,0.0297
2014-12-01,2819.81,,21539023785807.707,15938953608797,0.0309
2014-11-28,2808.82,,21454485619515.594,15888287453482,0.031
2014-11-27,2754.49,,20847720415976.508,15480946397910,0.0319
2014-11-26,2723.02,,20620108833314.2,15310446192995,0.0322
2014-11-25,2685.56,,20286413942296.4,15061677450133,0.0328
2014-11-24,2649.26,,20017175764795.9,14859630680969,0.0332
2014-11-21,2583.46,,19624046088725.9,14561617273458,0.0339
2014-11-20,2537.1,,19329690437133.504,14344452030605,0.0344
2014-11-19,2537.22,,19326986897165,14341339193784,0.0344
2014-11-18,2541.42,,19379117871763.5,14383274137527,0.0343
2014-11-17,2567.1,,19605796929031.7,14535015361978,0.0339
2014-11-14,2581.09,,19745955794047.91,14621788275426,0.0337
2014-11-13,2579.75,,19741289764745.4,14624220595362,0.0337
2014-11-12,2594.32,,19791794443963.797,14667409395140,0.0336
2014-11-11,2558.61,,19672954806702.094,14562201234704,0.0338
2014-11-10,2565.73,,19514785029467.395,14453227980139,0.0341
2014-11-07,2502.15,,19046274993752.703,14094781719924,0.0349
2014-11-06,2506.07,,19076474621619.703,14125804933584,0.0348
2014-11-05,2503.45,,19065046828237.105,14121049078569,0.0349
2014-11-04,2513.17,,19167869054489.703,14198476319288,0.0347
2014-11-03,2512.55,,19144299779472.395,14189090872553,0.0347
2014-10-31,2508.32,,19152738444666.594,14189101572188,0.0347
2014-10-30,2468.93,,18833366808196.895,13956587346393,0.0353
2014-10-29,2451.38,,18673716238866.496,13838663852650,0.0356
2014-10-28,2416.65,,18419754812501.195,13654208073352,0.0361
2014-10-27,2368.83,,18096267684325.496,13413273846503,0.0367
2014-10-24,2390.71,,18269380062900,13530793393030,0.0364
2014-10-23,2395.94,,18308958845663.996,13553417333146,0.0363
2014-10-22,2418.64,,18455436760007.707,13671045309372,0.036
2014-10-21,2433.39,,18524432834315.598,13728431651356,0.0359
2014-10-20,2454.71,,18657791308979,13831694643640,0.0356
2014-10-17,2441.73,,18575184544566.1,13770089781835,0.0358
2014-10-16,2444.4,,18633523204762.695,13807645530669,0.0357
2014-10-15,2463.87,,18705711683097.805,13874379659113,0.0355
2014-10-14,2446.56,,18593904505871.707,13787366957436,0.0357
2014-10-13,2454.95,,18640345290087.195,13826016825017,0.0357
2014-10-10,2466.79,,18744787656092.805,13900787368618,0.0355
2014-10-09,2481.96,,18855234271914.2,13983700203947,0.0353
2014-10-08,2478.38,,18815363293828.1,13960234907746,0.0353
2014-09-30,2450.99,,18684178306222.4,13857753009528,0.0356
2014-09-29,2447.8,,18658163806264.902,13829209853728,0.0356
2014-09-26,2437.2,,18617137278428.51,13726245154153,0.0357
2014-09-25,2436.97,,18620572033273,13729644058831,0.0357
2014-09-24,2441.86,,18635692573793.1,13734990099215,0.0357
2014-09-23,2399.46,,18352673866304.395,13528210346075,0.0362
